pair_ID	entailment_judgment	label	prediction	prediction_scores	target_scores
6848	NEUTRAL	0	0	2.9	3.387608
6850	NEUTRAL	0	0	1.5	3.3623157
6852	ENTAILMENT	1	0	4.4	3.4042377
6853	NEUTRAL	0	0	3.2	3.338982
6854	ENTAILMENT	1	0	4.9	3.6917355
6856	ENTAILMENT	1	0	4.2	3.621239
6858	NEUTRAL	0	0	4.0	3.4921167
6859	NEUTRAL	0	0	3.0	3.414189
6860	ENTAILMENT	1	0	4.4	3.5136354
6861	ENTAILMENT	1	0	4.9	3.8416076
6864	CONTRADICTION	2	0	3.9	3.556797
6867	NEUTRAL	0	0	3.7	3.9414635
6871	NEUTRAL	0	0	3.7	3.0386748
6872	ENTAILMENT	1	0	4.9	3.719942
6873	CONTRADICTION	2	0	3.9	3.5562901
6874	ENTAILMENT	1	0	4.4	3.748233
6876	NEUTRAL	0	0	3.9	3.3638794
6878	ENTAILMENT	1	0	4.185	3.3679132
6881	ENTAILMENT	1	0	4.9	3.8095944
6882	NEUTRAL	0	0	3.8	3.783576
6883	NEUTRAL	0	0	4.0	3.8296785
6886	NEUTRAL	0	0	3.2	3.8528728
6888	ENTAILMENT	1	0	4.8	3.762772
6889	CONTRADICTION	2	0	3.4	3.668155
6891	NEUTRAL	0	0	3.8	3.8094141
6892	NEUTRAL	0	0	2.8	3.891566
6893	NEUTRAL	0	0	3.0	3.756158
6895	NEUTRAL	0	0	2.9	3.6639924
6898	CONTRADICTION	2	0	3.3	3.604095
6900	CONTRADICTION	2	0	3.2	3.443909
6904	NEUTRAL	0	0	4.0	3.5618358
6906	ENTAILMENT	1	0	5.0	3.5967767
6908	ENTAILMENT	1	0	4.7	3.560192
6909	CONTRADICTION	2	0	4.3	3.5868168
6910	NEUTRAL	0	0	3.4	3.578465
6911	NEUTRAL	0	0	2.9	3.5766594
6915	ENTAILMENT	1	0	4.4	3.4442208
6916	CONTRADICTION	2	0	3.1	3.4786153
6917	NEUTRAL	0	0	3.0	3.4903255
6925	NEUTRAL	0	0	3.4	3.589089
6926	ENTAILMENT	1	0	4.9	3.8533185
6928	ENTAILMENT	1	0	4.9	3.8788764
6929	CONTRADICTION	2	0	3.5	3.7570636
6930	ENTAILMENT	1	0	3.6	3.766793
6933	NEUTRAL	0	0	3.1	3.6741712
6935	ENTAILMENT	1	0	4.9	3.7049093
6936	NEUTRAL	0	0	3.9	3.7222252
6937	NEUTRAL	0	0	4.3	3.616079
6938	ENTAILMENT	1	0	4.5	3.5716207
6939	NEUTRAL	0	0	3.8	3.5577507
6941	NEUTRAL	0	0	1.9	3.4960296
6943	NEUTRAL	0	0	1.5	3.7837296
6944	NEUTRAL	0	0	2.2	3.4155486
6949	CONTRADICTION	2	0	4.3	3.5996203
6951	NEUTRAL	0	0	3.7	3.7588437
6952	NEUTRAL	0	0	2.7	3.5954943
6953	NEUTRAL	0	0	3.0	3.7026768
6954	NEUTRAL	0	0	3.3	3.6954176
6956	NEUTRAL	0	0	3.4	3.6046412
6959	ENTAILMENT	1	0	4.9	3.6243572
6960	NEUTRAL	0	0	3.9	3.5496466
6962	NEUTRAL	0	0	2.7	3.601319
6963	NEUTRAL	0	0	1.5	3.4819896
6965	NEUTRAL	0	0	2.8	3.4557078
6967	NEUTRAL	0	0	2.4	3.5070128
6972	NEUTRAL	0	0	3.7	3.6893926
6973	ENTAILMENT	1	0	4.1	3.5284574
6976	NEUTRAL	0	0	3.9	3.6175194
6977	CONTRADICTION	2	0	3.0	3.45504
6984	CONTRADICTION	2	0	3.9	3.464462
6985	NEUTRAL	0	0	3.8	3.6832526
6986	NEUTRAL	0	0	4.0	3.590068
6988	ENTAILMENT	1	0	4.6	3.4101431
6989	NEUTRAL	0	0	2.9	3.3979602
6990	ENTAILMENT	1	0	4.7	3.2361112
6999	ENTAILMENT	1	0	4.8	3.2168055
7003	NEUTRAL	0	0	2.9	3.704315
7010	ENTAILMENT	1	0	4.5	3.775725
7011	CONTRADICTION	2	0	2.9	3.7650115
7012	ENTAILMENT	1	0	4.8	3.7372546
7014	ENTAILMENT	1	0	4.7	3.7346702
7015	ENTAILMENT	1	0	4.6	3.3241203
7017	NEUTRAL	0	0	4.4	3.2180917
7023	NEUTRAL	0	0	1.8	3.751548
7024	NEUTRAL	0	0	1.6	3.2793794
7029	CONTRADICTION	2	0	3.6	3.4143062
7030	NEUTRAL	0	0	4.1	3.5362506
7031	NEUTRAL	0	0	2.9	3.4797847
7032	ENTAILMENT	1	0	3.8	3.4649565
7033	NEUTRAL	0	0	3.4	3.416578
7034	NEUTRAL	0	0	3.9	3.5350003
7036	NEUTRAL	0	0	2.665	3.6075392
7037	NEUTRAL	0	0	3.765	3.588642
7038	ENTAILMENT	1	0	4.4	3.7666068
7039	CONTRADICTION	2	0	3.9	3.7659254
7041	NEUTRAL	0	0	3.5	3.6004853
7042	ENTAILMENT	1	0	3.9	3.73663
7046	ENTAILMENT	1	0	4.8	3.5781655
7047	CONTRADICTION	2	0	3.4	3.5538483
7048	ENTAILMENT	1	0	5.0	3.6401587
7049	CONTRADICTION	2	0	3.8	3.6415434
7050	NEUTRAL	0	0	4.0	3.765099
7051	NEUTRAL	0	0	3.615	3.5735135
7052	NEUTRAL	0	0	3.9	3.4609485
7053	NEUTRAL	0	0	2.5	3.6369104
7055	ENTAILMENT	1	0	4.5	3.5218263
7057	ENTAILMENT	1	0	5.0	3.479838
7059	ENTAILMENT	1	0	4.4	3.6245184
7062	NEUTRAL	0	0	2.6	3.3318124
7065	CONTRADICTION	2	0	3.2	3.7212791
7067	NEUTRAL	0	0	3.65	3.5743573
7068	NEUTRAL	0	0	3.915	3.7090445
7069	NEUTRAL	0	0	3.0	3.5884378
7071	NEUTRAL	0	0	3.1	3.7194028
7072	NEUTRAL	0	0	3.7	3.5897372
7073	ENTAILMENT	1	0	4.8	3.7013655
7075	ENTAILMENT	1	0	4.2	3.686291
7076	CONTRADICTION	2	0	3.8	3.6621609
7078	NEUTRAL	0	0	3.1	3.5046442
7079	NEUTRAL	0	0	2.8	3.6413314
7080	NEUTRAL	0	0	3.6	3.6237664
7089	NEUTRAL	0	0	3.3	3.581478
7091	NEUTRAL	0	0	2.7	3.5033755
7095	NEUTRAL	0	0	4.4	3.8290138
7096	CONTRADICTION	2	0	3.2	3.8365362
7097	NEUTRAL	0	0	4.0	3.8369298
7098	NEUTRAL	0	0	3.4	3.8448825
7102	ENTAILMENT	1	0	4.8	3.8800516
7106	NEUTRAL	0	0	2.7	3.737769
7107	NEUTRAL	0	0	4.2	3.8040009
7109	NEUTRAL	0	0	2.6	3.6416543
7111	CONTRADICTION	2	0	3.9	3.6436434
7112	NEUTRAL	0	0	3.8	3.8061957
7113	ENTAILMENT	1	0	4.3	3.874882
7114	CONTRADICTION	2	0	3.2	3.8605185
7115	ENTAILMENT	1	0	4.6	3.5956335
7117	NEUTRAL	0	0	3.7	3.802543
7122	ENTAILMENT	1	0	4.8	3.7229748
7128	ENTAILMENT	1	0	5.0	3.768151
7129	NEUTRAL	0	0	3.465	3.7672722
7130	ENTAILMENT	1	0	5.0	3.7674513
7131	ENTAILMENT	1	0	4.8	3.3531682
7132	NEUTRAL	0	0	3.5	3.2929955
7134	ENTAILMENT	1	0	4.55	3.9103632
7135	NEUTRAL	0	0	3.1	3.9082227
7136	ENTAILMENT	1	0	4.4	3.7658215
7137	CONTRADICTION	2	0	3.0	3.4913938
7140	NEUTRAL	0	0	3.7	3.7437382
7141	ENTAILMENT	1	0	5.0	3.722918
7142	ENTAILMENT	1	0	4.9	3.5685642
7146	NEUTRAL	0	0	2.9	3.5113993
7147	NEUTRAL	0	0	3.1	3.5052931
7148	NEUTRAL	0	0	2.5	3.4875164
7149	NEUTRAL	0	0	3.0	3.5711238
7151	NEUTRAL	0	0	3.2	3.4945529
7152	NEUTRAL	0	0	3.0	3.5240524
7154	CONTRADICTION	2	0	3.6	3.6436076
7157	NEUTRAL	0	0	3.7	3.650126
7158	ENTAILMENT	1	0	4.4	3.6308005
7159	NEUTRAL	0	0	3.8	3.483291
7160	NEUTRAL	0	0	3.4	3.6704779
7162	ENTAILMENT	1	0	4.9	3.645779
7163	CONTRADICTION	2	0	3.7	3.6013665
7167	NEUTRAL	0	0	3.0	3.6185558
7168	NEUTRAL	0	0	2.9	3.6104503
7169	NEUTRAL	0	0	3.5	3.7191505
7170	NEUTRAL	0	0	3.0	3.6716928
7171	NEUTRAL	0	0	2.4	3.7315054
7172	NEUTRAL	0	0	2.8	3.6728609
7173	ENTAILMENT	1	0	4.9	3.6532636
7174	NEUTRAL	0	0	3.9	3.6657133
7175	ENTAILMENT	1	0	4.1	3.8454883
7176	CONTRADICTION	2	0	3.7	3.7985518
7177	NEUTRAL	0	0	3.5	3.6866136
7178	NEUTRAL	0	0	2.8	3.639599
7179	NEUTRAL	0	0	3.9	3.7702308
7180	NEUTRAL	0	0	3.1	3.7873025
7181	NEUTRAL	0	0	3.7	3.7701454
7182	ENTAILMENT	1	0	4.2	3.041474
7183	CONTRADICTION	2	0	2.8	3.079542
7184	ENTAILMENT	1	0	4.8	3.2537675
7187	ENTAILMENT	1	0	4.2	3.1336496
7188	ENTAILMENT	1	0	4.4	3.3371997
7190	ENTAILMENT	1	0	4.5	3.3467124
7191	CONTRADICTION	2	0	2.8	3.3447032
7192	ENTAILMENT	1	0	4.4	3.3371708
7193	ENTAILMENT	1	0	4.2	3.6178274
7194	CONTRADICTION	2	0	4.1	3.6403964
7195	ENTAILMENT	1	0	5.0	3.4945805
7197	NEUTRAL	0	0	2.9	3.546139
7198	NEUTRAL	0	0	2.7	3.5422623
7199	NEUTRAL	0	0	3.8	3.5177648
7201	NEUTRAL	0	0	3.4	3.5552695
7202	ENTAILMENT	1	0	4.7	3.7785954
7203	CONTRADICTION	2	0	3.6	3.7958517
7206	NEUTRAL	0	0	3.8	3.8001313
7207	NEUTRAL	0	0	3.2	3.652958
7212	ENTAILMENT	1	0	3.7	3.8353179
7215	ENTAILMENT	1	0	4.7	3.5793333
7216	NEUTRAL	0	0	3.7	3.7482243
7220	NEUTRAL	0	0	3.6	3.6375818
7223	NEUTRAL	0	0	4.2	3.860927
7225	ENTAILMENT	1	0	4.9	3.569498
7227	NEUTRAL	0	0	3.0	3.4960604
7231	NEUTRAL	0	0	3.2	3.761286
7232	NEUTRAL	0	0	2.9	3.8248446
7233	ENTAILMENT	1	0	4.9	3.671134
7236	ENTAILMENT	1	0	5.0	3.7694395
7238	NEUTRAL	0	0	4.4	3.8498516
7243	NEUTRAL	0	0	3.9	3.7085292
7244	ENTAILMENT	1	0	4.9	3.4687176
7245	NEUTRAL	0	0	3.6	3.4612064
7247	NEUTRAL	0	0	3.3	3.4970503
7248	NEUTRAL	0	0	3.3	3.4694018
7249	NEUTRAL	0	0	2.735	3.488911
7250	NEUTRAL	0	0	2.4	3.4891088
7251	NEUTRAL	0	0	2.4	3.4614396
7253	NEUTRAL	0	0	2.1	3.4689758
7254	NEUTRAL	0	0	2.4	3.4702816
7255	ENTAILMENT	1	0	4.7	3.7674184
7256	CONTRADICTION	2	0	4.1	3.8087544
7257	ENTAILMENT	1	0	4.6	3.6172218
7258	CONTRADICTION	2	0	2.9	3.6120024
7259	ENTAILMENT	1	0	4.8	3.5419812
7260	ENTAILMENT	1	0	4.5	3.7579286
7261	CONTRADICTION	2	0	4.1	3.7542686
7263	ENTAILMENT	1	0	4.7	3.7144709
7264	NEUTRAL	0	0	4.0	3.7295337
7265	ENTAILMENT	1	0	4.4	3.7562857
7266	ENTAILMENT	1	0	4.7	3.7417295
7272	ENTAILMENT	1	0	4.4	3.7336466
7273	NEUTRAL	0	0	2.6	3.5877357
7275	ENTAILMENT	1	0	4.8	3.755783
7278	CONTRADICTION	2	0	4.2	3.6872733
7279	ENTAILMENT	1	0	3.8	3.5955763
7282	NEUTRAL	0	0	2.5	3.5732782
7283	NEUTRAL	0	0	3.55	3.4816403
7284	ENTAILMENT	1	0	4.8	3.5015438
7285	CONTRADICTION	2	0	3.5	3.502407
7286	ENTAILMENT	1	0	4.7	3.6383598
7288	NEUTRAL	0	0	3.6	3.638481
7289	NEUTRAL	0	0	2.8	3.6749127
7290	NEUTRAL	0	0	2.2	3.6902363
7295	ENTAILMENT	1	0	4.8	3.7636838
7296	NEUTRAL	0	0	3.6	3.7638302
7297	ENTAILMENT	1	0	4.6	3.8515575
7299	NEUTRAL	0	0	4.0	3.816222
7301	ENTAILMENT	1	0	3.8	3.8079197
7303	ENTAILMENT	1	0	4.1	3.7990267
7305	CONTRADICTION	2	0	4.1	3.6530075
7307	ENTAILMENT	1	0	4.7	3.5316443
7308	CONTRADICTION	2	0	3.9	3.5396278
7310	CONTRADICTION	2	0	3.5	3.5386715
7312	CONTRADICTION	2	0	4.3	3.6533532
7317	ENTAILMENT	1	0	4.9	3.690635
7318	CONTRADICTION	2	0	3.8	3.6730025
7321	NEUTRAL	0	0	4.0	3.7002013
7323	NEUTRAL	0	0	3.9	3.7020552
7324	ENTAILMENT	1	0	4.5	3.9180937
7325	CONTRADICTION	2	0	3.5	3.9182792
7326	NEUTRAL	0	0	4.6	3.6775603
7327	ENTAILMENT	1	0	4.5	3.8458884
7328	NEUTRAL	0	0	3.4	3.7018123
7329	NEUTRAL	0	0	4.3	3.8554978
7330	NEUTRAL	0	0	3.4	3.8517547
7331	NEUTRAL	0	0	4.0	3.7491944
7333	NEUTRAL	0	0	3.2	3.6801732
7336	CONTRADICTION	2	0	3.9	3.8403194
7337	ENTAILMENT	1	0	4.9	3.6658354
7338	NEUTRAL	0	0	3.8	3.7373338
7339	NEUTRAL	0	0	3.6	3.6668413
7341	NEUTRAL	0	0	2.6	3.7625241
7342	NEUTRAL	0	0	3.7	3.7885551
7345	NEUTRAL	0	0	2.9	3.690725
7348	ENTAILMENT	1	0	4.9	3.607901
7351	ENTAILMENT	1	0	4.2	3.1629283
7354	ENTAILMENT	1	0	4.4	3.5753052
7355	CONTRADICTION	2	0	3.7	3.386029
7357	ENTAILMENT	1	0	5.0	3.394161
7360	CONTRADICTION	2	0	3.75	3.5317402
7361	NEUTRAL	0	0	3.3	3.6390266
7366	ENTAILMENT	1	0	4.9	3.723874
7369	NEUTRAL	0	0	4.1	3.5599484
7373	NEUTRAL	0	0	3.4	3.5473664
7376	NEUTRAL	0	0	3.5	3.5595963
7377	ENTAILMENT	1	0	5.0	3.8087764
7378	NEUTRAL	0	0	3.4	3.6697106
7379	ENTAILMENT	1	0	5.0	3.7320733
7380	CONTRADICTION	2	0	3.7	3.6015346
7382	CONTRADICTION	2	0	2.4	3.6227684
7384	NEUTRAL	0	0	2.9	3.6483765
7385	ENTAILMENT	1	0	4.1	3.6620917
7387	NEUTRAL	0	0	3.7	3.7237518
7393	NEUTRAL	0	0	3.4	3.740229
7395	ENTAILMENT	1	0	5.0	3.6105492
7396	CONTRADICTION	2	0	3.1	3.6065977
7400	NEUTRAL	0	0	3.7	3.5796418
7401	NEUTRAL	0	0	3.8	3.6577451
7403	NEUTRAL	0	0	4.4	3.575342
7405	CONTRADICTION	2	0	4.0	3.505238
7406	ENTAILMENT	1	0	4.4	3.5278633
7407	NEUTRAL	0	0	3.9	3.469024
7408	NEUTRAL	0	0	3.1	3.3600519
7409	NEUTRAL	0	0	2.6	3.6822686
7412	NEUTRAL	0	0	3.2	3.6612365
7413	ENTAILMENT	1	0	4.7	3.7777567
7415	NEUTRAL	0	0	3.1	3.772049
7421	CONTRADICTION	2	0	3.4	3.7633493
7424	ENTAILMENT	1	0	4.8	3.844181
7425	NEUTRAL	0	0	4.1	3.8873916
7426	ENTAILMENT	1	0	4.9	3.8266273
7429	NEUTRAL	0	0	3.4	3.6602838
7430	NEUTRAL	0	0	4.0	3.8802667
7431	NEUTRAL	0	0	3.1	3.7973566
7433	ENTAILMENT	1	0	4.9	3.619446
7435	NEUTRAL	0	0	4.0	3.6363695
7436	CONTRADICTION	2	0	3.3	3.641229
7439	NEUTRAL	0	0	3.3	3.5972972
7440	NEUTRAL	0	0	3.0	3.648232
7442	ENTAILMENT	1	0	4.8	3.7934604
7443	NEUTRAL	0	0	3.8	3.7968652
7447	CONTRADICTION	2	0	3.4	3.8583436
7449	NEUTRAL	0	0	3.6	3.758562
7450	NEUTRAL	0	0	2.5	3.8394272
7453	NEUTRAL	0	0	3.3	3.773932
7456	NEUTRAL	0	0	3.6	3.5969732
7458	CONTRADICTION	2	0	3.8	3.3552785
7460	NEUTRAL	0	0	3.9	3.6358492
7463	NEUTRAL	0	0	3.7	3.8210058
7465	NEUTRAL	0	0	3.6	3.2782347
7467	CONTRADICTION	2	0	3.7	3.650476
7469	ENTAILMENT	1	0	4.9	3.6278996
7473	ENTAILMENT	1	0	4.5	3.5512292
7478	CONTRADICTION	2	0	2.8	3.435315
7480	NEUTRAL	0	0	3.7	3.647316
7482	NEUTRAL	0	0	3.4	3.6756403
7484	CONTRADICTION	2	0	3.0	3.4172788
7488	ENTAILMENT	1	0	4.9	3.6711328
7489	CONTRADICTION	2	0	3.815	3.9483812
7490	NEUTRAL	0	0	3.7	3.5969863
7494	NEUTRAL	0	0	3.9	3.978341
7495	ENTAILMENT	1	0	4.6	3.7577343
7498	CONTRADICTION	2	0	4.0	3.6715837
7500	NEUTRAL	0	0	3.3	3.664679
7502	NEUTRAL	0	0	2.8	3.6981673
7510	ENTAILMENT	1	0	4.4	3.3110235
7512	NEUTRAL	0	0	4.1	3.3396854
7513	NEUTRAL	0	0	3.5	3.344665
7514	NEUTRAL	0	0	4.5	3.34379
7515	ENTAILMENT	1	0	4.8	3.79234
7517	ENTAILMENT	1	0	4.8	3.89816
7518	CONTRADICTION	2	0	4.2	3.9005826
7519	NEUTRAL	0	0	2.6	3.9819694
7520	NEUTRAL	0	0	2.1	3.726841
7521	NEUTRAL	0	0	2.4	3.973337
7523	NEUTRAL	0	0	2.9	3.72921
7524	ENTAILMENT	1	0	4.9	3.8697593
7528	NEUTRAL	0	0	3.3	3.5712028
7529	NEUTRAL	0	0	2.8	3.7611415
7530	NEUTRAL	0	0	2.7	3.7080693
7531	NEUTRAL	0	0	3.6	3.8700244
7535	ENTAILMENT	1	0	4.5	3.6346507
7536	NEUTRAL	0	0	4.0	3.6596267
7538	ENTAILMENT	1	0	4.5	3.7534797
7540	NEUTRAL	0	0	3.5	3.6893814
7552	ENTAILMENT	1	0	4.5	3.7412713
7555	ENTAILMENT	1	0	4.8	3.4621024
7560	NEUTRAL	0	0	3.3	3.7966762
7562	NEUTRAL	0	0	3.1	3.7794147
7565	NEUTRAL	0	0	3.3	3.6641428
7566	ENTAILMENT	1	0	4.8	3.8826113
7568	ENTAILMENT	1	0	4.5	3.8554168
7570	ENTAILMENT	1	0	3.5	3.8776503
7571	NEUTRAL	0	0	3.7	3.8653257
7574	ENTAILMENT	1	0	4.2	3.8777158
7575	ENTAILMENT	1	0	4.8	3.8247123
7578	ENTAILMENT	1	0	5.0	3.6161995
7579	NEUTRAL	0	0	2.5	3.1913595
7584	NEUTRAL	0	0	3.8	3.3755941
7585	ENTAILMENT	1	0	4.4	3.615808
7586	ENTAILMENT	1	0	4.6	3.8550847
7589	CONTRADICTION	2	0	3.5	3.6533437
7591	NEUTRAL	0	0	2.8	3.7710989
7592	NEUTRAL	0	0	3.1	3.7793033
7593	NEUTRAL	0	0	3.4	3.7997346
7595	ENTAILMENT	1	0	4.7	3.2817826
7596	CONTRADICTION	2	0	3.6	3.36069
7597	ENTAILMENT	1	0	4.0	3.5822175
7598	ENTAILMENT	1	0	5.0	3.7584546
7600	ENTAILMENT	1	0	4.3	3.8533704
7601	NEUTRAL	0	0	3.5	3.7890844
7602	NEUTRAL	0	0	4.4	3.2952409
7604	NEUTRAL	0	0	3.6	3.5979955
7605	ENTAILMENT	1	0	4.6	3.7562065
7607	CONTRADICTION	2	0	3.285	3.6964116
7610	NEUTRAL	0	0	3.7	3.7366862
7614	NEUTRAL	0	0	3.4	3.5702932
7615	ENTAILMENT	1	0	5.0	3.4851062
7617	NEUTRAL	0	0	2.3	3.523398
7620	NEUTRAL	0	0	3.5	3.4589798
7621	NEUTRAL	0	0	2.6	3.4573321
7623	NEUTRAL	0	0	2.1	3.698913
7624	NEUTRAL	0	0	1.8	3.739748
7626	ENTAILMENT	1	0	4.8	3.6889825
7627	CONTRADICTION	2	0	4.0	3.6887484
7628	ENTAILMENT	1	0	4.9	3.6337008
7631	NEUTRAL	0	0	3.5	3.6853518
7632	ENTAILMENT	1	0	3.9	3.6392868
7633	NEUTRAL	0	0	3.8	3.6391556
7635	ENTAILMENT	1	0	4.9	3.8349414
7637	ENTAILMENT	1	0	5.0	3.460018
7640	ENTAILMENT	1	0	4.2	3.7839146
7644	NEUTRAL	0	0	2.6	3.7813444
7645	NEUTRAL	0	0	4.4	3.7856214
7646	ENTAILMENT	1	0	4.9	3.8209789
7650	ENTAILMENT	1	0	4.285	3.6359255
7655	ENTAILMENT	1	0	4.9	3.8116064
7656	NEUTRAL	0	0	3.8	3.6640153
7661	NEUTRAL	0	0	4.0	3.7004037
7663	NEUTRAL	0	0	3.0	3.6757576
7664	NEUTRAL	0	0	3.5	3.7161508
7671	NEUTRAL	0	0	3.0	3.309807
7673	NEUTRAL	0	0	4.3	3.4523616
7674	ENTAILMENT	1	0	4.1	3.7328687
7676	CONTRADICTION	2	0	2.6	3.5165975
7679	NEUTRAL	0	0	3.7	3.4398541
7683	NEUTRAL	0	0	2.9	3.5412765
7684	NEUTRAL	0	0	2.6	3.4929283
7685	NEUTRAL	0	0	2.5	3.4185286
7686	ENTAILMENT	1	0	4.7	3.6618774
7690	ENTAILMENT	1	0	4.1	3.6274319
7691	NEUTRAL	0	0	3.5	3.6251
7693	NEUTRAL	0	0	3.5	3.3848913
7694	ENTAILMENT	1	0	4.2	3.6304483
7695	ENTAILMENT	1	2	4.8	3.272648
7696	NEUTRAL	0	0	3.8	3.3490262
7698	ENTAILMENT	1	0	4.9	3.584493
7704	NEUTRAL	0	0	1.8	3.530331
7705	NEUTRAL	0	0	2.1	3.506639
7706	ENTAILMENT	1	0	4.9	3.8908691
7708	ENTAILMENT	1	0	4.8	3.8101013
7709	CONTRADICTION	2	0	3.3	3.8101707
7710	NEUTRAL	0	0	4.1	4.1123257
7713	NEUTRAL	0	0	3.6	4.1099553
7715	ENTAILMENT	1	0	4.8	3.6107965
7717	ENTAILMENT	1	0	4.9	3.6178756
7721	NEUTRAL	0	0	4.2	3.633617
7725	NEUTRAL	0	0	3.5	3.4832783
7727	ENTAILMENT	1	0	4.5	3.630953
7730	NEUTRAL	0	0	1.6	3.473034
7735	ENTAILMENT	1	0	5.0	3.7218719
7736	CONTRADICTION	2	0	4.3	3.6694522
7737	ENTAILMENT	1	0	4.3	3.5961626
7738	NEUTRAL	0	0	2.9	3.6020103
7745	CONTRADICTION	2	0	3.6	3.770118
7748	CONTRADICTION	2	0	3.6	3.741978
7749	NEUTRAL	0	0	2.8	3.888567
7750	NEUTRAL	0	0	2.7	3.705845
7756	NEUTRAL	0	0	3.85	3.634667
7758	CONTRADICTION	2	0	4.3	3.8321304
7759	ENTAILMENT	1	0	4.6	3.8924277
7761	NEUTRAL	0	0	3.5	3.6445155
7762	NEUTRAL	0	0	3.9	3.8750584
7765	NEUTRAL	0	0	3.3	3.7941077
7766	ENTAILMENT	1	0	4.8	3.5731955
7767	CONTRADICTION	2	0	3.0	3.5826595
7770	NEUTRAL	0	0	3.3	3.657887
7773	NEUTRAL	0	0	3.7	3.6238267
7774	ENTAILMENT	1	0	4.6	3.7101533
7775	ENTAILMENT	1	0	4.0	3.525726
7783	NEUTRAL	0	0	1.9	3.6339555
7786	ENTAILMENT	1	0	4.3	3.5099835
7788	ENTAILMENT	1	0	4.6	3.621846
7789	NEUTRAL	0	0	3.9	3.578185
7791	NEUTRAL	0	0	3.7	3.4424906
7796	CONTRADICTION	2	0	3.4	3.4600422
7797	ENTAILMENT	1	0	5.0	3.9021192
7799	NEUTRAL	0	0	3.6	3.655753
7800	NEUTRAL	0	0	3.0	3.7680745
7801	NEUTRAL	0	0	3.3	3.7832947
7802	NEUTRAL	0	0	3.4	3.5889604
7803	NEUTRAL	0	0	3.6	3.77817
7806	ENTAILMENT	1	0	4.915	3.5045502
7809	NEUTRAL	0	0	3.2	3.4932568
7812	ENTAILMENT	1	0	4.3	3.5205905
7814	CONTRADICTION	2	0	3.4	3.3000264
7815	ENTAILMENT	1	0	4.6	3.3169684
7816	NEUTRAL	0	0	3.9	3.3370578
7818	NEUTRAL	0	0	1.9	3.3164485
7824	ENTAILMENT	1	0	4.8	3.6892238
7825	NEUTRAL	0	0	3.2	3.6219351
7826	NEUTRAL	0	0	4.1	3.6775498
7827	NEUTRAL	0	0	3.5	3.699434
7828	NEUTRAL	0	0	4.2	3.6395547
7829	NEUTRAL	0	0	3.5	3.6380115
7830	NEUTRAL	0	0	4.0	3.6378644
7831	ENTAILMENT	1	0	4.4	3.8028982
7832	NEUTRAL	0	0	3.6	3.7586806
7833	ENTAILMENT	1	0	4.7	3.6691153
7835	ENTAILMENT	1	0	4.4	3.8006463
7837	ENTAILMENT	1	0	4.4	3.6714053
7840	ENTAILMENT	1	0	4.6	3.6498754
7842	ENTAILMENT	1	0	4.6	3.8334382
7843	CONTRADICTION	2	0	3.4	3.731312
7845	CONTRADICTION	2	0	3.5	3.559862
7846	NEUTRAL	0	0	3.6	3.5953205
7848	NEUTRAL	0	0	3.9	3.785892
7850	CONTRADICTION	2	0	3.7	3.678372
7852	CONTRADICTION	2	0	3.9	3.500596
7853	NEUTRAL	0	0	3.6	3.5651739
7854	NEUTRAL	0	0	3.3	3.5532033
7855	NEUTRAL	0	0	3.6	3.554169
7856	NEUTRAL	0	0	2.6	3.54702
7857	NEUTRAL	0	0	3.4	3.547079
7858	ENTAILMENT	1	0	4.7	3.5250032
7860	ENTAILMENT	1	0	4.5	3.6884108
7862	NEUTRAL	0	0	3.8	3.673919
7863	NEUTRAL	0	0	2.6	3.613321
7865	NEUTRAL	0	0	4.1	3.723878
7870	ENTAILMENT	1	0	4.7	3.6714504
7871	NEUTRAL	0	0	3.7	3.5568416
7873	NEUTRAL	0	0	4.0	3.6055686
7874	NEUTRAL	0	0	3.4	3.578733
7879	CONTRADICTION	2	0	3.2	3.4165487
7880	ENTAILMENT	1	0	4.5	3.6830535
7882	ENTAILMENT	1	0	4.2	3.4651399
7883	ENTAILMENT	1	0	4.6	3.681581
7885	CONTRADICTION	2	0	3.3	3.6447854
7886	ENTAILMENT	1	0	4.2	3.6716082
7894	NEUTRAL	0	0	4.0	3.4767902
7895	NEUTRAL	0	0	4.3	3.4626634
7897	CONTRADICTION	2	0	3.4	3.7081683
7901	NEUTRAL	0	0	3.4	3.5120192
7904	NEUTRAL	0	0	3.535	3.7406383
7905	ENTAILMENT	1	0	4.4	3.7967932
7907	NEUTRAL	0	0	3.5	3.7599902
7908	ENTAILMENT	1	0	4.7	3.782399
7910	NEUTRAL	0	0	3.9	3.7513611
7911	NEUTRAL	0	0	3.2	3.7292492
7913	NEUTRAL	0	0	3.6	3.680918
7914	NEUTRAL	0	0	3.1	3.6444771
7915	NEUTRAL	0	0	3.9	3.8277001
7916	ENTAILMENT	1	0	4.3	3.558748
7918	ENTAILMENT	1	0	4.7	3.7808466
7919	CONTRADICTION	2	0	3.5	3.8217616
7920	NEUTRAL	0	0	4.1	3.5628736
7922	ENTAILMENT	1	0	4.1	3.7815332
7924	ENTAILMENT	1	0	4.1	3.8281689
7928	CONTRADICTION	2	0	4.3	3.733737
7929	NEUTRAL	0	0	1.6	3.7397676
7930	NEUTRAL	0	0	1.2	3.7408602
7931	NEUTRAL	0	0	1.6	3.759269
7941	NEUTRAL	0	0	1.6	3.5504684
